时间,值_x,值_y
2024-05-29 12:14:11,431.098724,13.3392334
2024-05-29 12:14:06,432.555145,13.3666992
2024-05-29 12:14:01,431.3025,13.4124756
2024-05-29 12:13:56,432.309418,13.40332
2024-05-29 12:13:51,427.4223,13.4307861
2024-05-29 12:13:46,432.121246,13.4796143
2024-05-29 12:13:41,432.635254,13.4613037
2024-05-29 12:13:36,429.362183,13.482666
2024-05-29 12:13:31,428.005524,13.5040283
2024-05-29 12:13:26,425.533447,13.5009766
2024-05-29 12:13:21,431.575958,13.4979248
2024-05-29 12:13:16,426.2262,13.4857178
2024-05-29 12:13:11,422.9391,13.482666
2024-05-29 12:13:06,427.6279,13.482666
2024-05-29 12:13:01,426.7261,13.4979248
2024-05-29 12:12:56,427.5316,13.494873
2024-05-29 12:12:51,421.171448,13.4979248
2024-05-29 12:12:46,424.73938,13.4796143
2024-05-29 12:12:41,417.899,13.5040283
2024-05-29 12:12:36,421.8089,13.482666
2024-05-29 12:12:31,429.702,13.5009766
2024-05-29 12:12:26,426.276642,13.4796143
2024-05-29 12:12:21,426.932526,13.482666
2024-05-29 12:12:16,422.87616,13.4796143
2024-05-29 12:12:11,421.523743,13.4796143
2024-05-29 12:12:06,426.4211,13.4857178
2024-05-29 12:12:01,418.612854,13.4796143
2024-05-29 12:11:56,421.2112,13.4643555
2024-05-29 12:11:51,423.448,13.48877
2024-05-29 12:11:46,425.2089,13.4613037
2024-05-29 12:11:41,429.1874,13.482666
2024-05-29 12:11:36,425.5984,13.4643555
2024-05-29 12:11:31,425.282471,13.482666
2024-05-29 12:11:26,426.351837,13.4643555
2024-05-29 12:11:21,424.508728,13.4796143
2024-05-29 12:11:16,422.618622,13.4399414
2024-05-29 12:11:11,424.473328,13.4399414
2024-05-29 12:11:06,427.4372,13.4216309
2024-05-29 12:11:01,428.9184,13.4399414
2024-05-29 12:10:56,427.921661,13.4155273
2024-05-29 12:10:51,429.6132,13.4002686
2024-05-29 12:10:46,432.966034,13.40332
2024-05-29 12:10:41,435.607269,13.4185791
2024-05-29 12:10:36,433.675049,13.3880615
2024-05-29 12:10:31,434.23584,13.4185791
2024-05-29 12:10:26,432.718781,13.4002686
2024-05-29 12:10:21,435.194641,13.4063721
2024-05-29 12:10:16,433.987061,13.38501
2024-05-29 12:10:11,435.491852,13.3972168
2024-05-29 12:10:06,434.47583,13.4063721
2024-05-29 12:10:01,438.8771,13.3789063
2024-05-29 12:09:56,436.224152,13.381958
2024-05-29 12:09:51,433.298767,13.38501
2024-05-29 12:09:46,436.037445,13.3605957
2024-05-29 12:09:41,438.477051,13.3728027
2024-05-29 12:09:36,435.958618,13.3789063
2024-05-29 12:09:31,436.338226,13.3789063
2024-05-29 12:09:26,440.544373,13.38501
2024-05-29 12:09:21,436.5887,13.3361816
2024-05-29 12:09:16,438.064453,13.3361816
2024-05-29 12:09:11,435.911316,13.3636475
2024-05-29 12:09:06,438.270569,13.3636475
2024-05-29 12:09:01,436.7128,13.3636475
2024-05-29 12:08:56,436.2575,13.3209229
2024-05-29 12:08:51,436.783752,13.3880615
2024-05-29 12:08:46,438.572784,13.3422852
2024-05-29 12:08:41,433.4199,13.3361816
2024-05-29 12:08:36,432.663483,13.38501
2024-05-29 12:08:31,439.2198,13.3636475
2024-05-29 12:08:26,435.6699,13.3392334
2024-05-29 12:08:21,430.8318,13.381958
2024-05-29 12:08:16,434.7682,13.3422852
2024-05-29 12:08:11,434.115143,13.4002686
2024-05-29 12:08:06,428.4884,13.3636475
2024-05-29 12:08:01,427.329254,13.4002686
2024-05-29 12:07:56,428.210571,13.3666992
2024-05-29 12:07:51,433.272247,13.3636475
2024-05-29 12:07:46,431.124023,13.3789063
2024-05-29 12:07:41,427.2554,13.3789063
2024-05-29 12:07:36,424.858246,13.3636475
2024-05-29 12:07:31,426.7567,13.3636475
2024-05-29 12:07:26,427.747,13.3361816
2024-05-29 12:07:21,427.626,13.3392334
2024-05-29 12:07:16,427.3244,13.3544922
2024-05-29 12:07:11,421.408264,13.3605957
2024-05-29 12:07:06,423.034454,13.3209229
2024-05-29 12:07:01,423.986847,13.3392334
2024-05-29 12:06:56,423.109772,13.3178711
2024-05-29 12:06:51,418.265717,13.3209229
2024-05-29 12:06:46,420.471375,13.3026123
2024-05-29 12:06:41,420.95,13.2995605
2024-05-29 12:06:36,426.498016,13.3026123
2024-05-29 12:06:31,422.485,13.28125
2024-05-29 12:06:26,422.847382,13.2995605
2024-05-29 12:06:21,427.435577,13.2995605
2024-05-29 12:06:16,423.7713,13.3026123
2024-05-29 12:06:11,420.35556,13.3056641
2024-05-29 12:06:06,424.662048,13.28125
2024-05-29 12:06:01,426.8506,13.2659912
2024-05-29 12:05:56,421.833618,13.2659912
2024-05-29 12:05:51,423.346436,13.2354736
2024-05-29 12:05:46,420.841248,13.2171631
2024-05-29 12:05:41,423.4018,13.2232666
2024-05-29 12:05:36,424.91983,13.2202148
2024-05-29 12:05:31,425.266632,13.2049561
2024-05-29 12:05:26,427.618378,13.2019043
2024-05-29 12:05:21,425.4873,13.2141113
2024-05-29 12:05:16,426.396576,13.2263184
2024-05-29 12:05:11,424.319641,13.1958008
2024-05-29 12:05:06,425.01178,13.2049561
2024-05-29 12:05:01,431.138,13.17749
2024-05-29 12:04:56,428.30658,13.1408691
2024-05-29 12:04:51,429.766724,13.15918
2024-05-29 12:04:46,429.3805,13.15918
2024-05-29 12:04:41,429.416046,13.1408691
2024-05-29 12:04:36,432.20108,13.1378174
2024-05-29 12:04:31,431.343872,13.0981445
2024-05-29 12:04:26,435.11377,13.079834
2024-05-29 12:04:21,431.990723,13.0767822
2024-05-29 12:04:16,433.456055,13.079834
2024-05-29 12:04:11,436.224762,13.0767822
2024-05-29 12:04:06,430.4809,13.0523682
2024-05-29 12:04:01,435.789276,13.0310059
2024-05-29 12:03:56,435.1495,13.0310059
2024-05-29 12:03:51,438.901062,13.0126953
2024-05-29 12:03:46,437.37677,13.0187988
2024-05-29 12:03:41,434.2037,13.0126953
2024-05-29 12:03:36,439.7824,12.9974365
2024-05-29 12:03:31,438.1805,13.0004883
2024-05-29 12:03:26,437.6581,12.9425049
2024-05-29 12:03:21,438.6106,12.9211426
2024-05-29 12:03:16,436.5197,12.93335
2024-05-29 12:03:11,439.085419,12.9364014
2024-05-29 12:03:06,438.112671,12.9180908
2024-05-29 12:03:01,435.2851,12.9119873
2024-05-29 12:02:56,434.562958,12.9180908
2024-05-29 12:02:51,437.160919,12.9180908
2024-05-29 12:02:46,440.5901,12.89978
2024-05-29 12:02:41,432.110565,12.8967285
2024-05-29 12:02:36,437.347168,12.878418
2024-05-29 12:02:31,434.794434,12.89978
2024-05-29 12:02:26,434.461334,12.8509521
2024-05-29 12:02:21,435.941162,12.8540039
2024-05-29 12:02:16,432.044159,12.878418
2024-05-29 12:02:11,430.552063,12.8326416
2024-05-29 12:02:06,432.51828,12.8356934
2024-05-29 12:02:01,431.8265,12.8356934
2024-05-29 12:01:56,429.2996,12.8326416
2024-05-29 12:01:51,426.8818,12.8387451
2024-05-29 12:01:46,430.646332,12.8326416
2024-05-29 12:01:41,426.4706,12.8356934
2024-05-29 12:01:36,431.6052,12.8387451
2024-05-29 12:01:31,429.743958,12.8173828
2024-05-29 12:01:26,431.103455,12.8204346
2024-05-29 12:01:21,431.210846,12.7929688
2024-05-29 12:01:16,425.96814,12.802124
2024-05-29 12:01:11,424.754364,12.7960205
2024-05-29 12:01:06,426.416748,12.8143311
2024-05-29 12:01:01,423.167267,12.7929688
2024-05-29 12:00:56,428.335815,12.802124
2024-05-29 12:00:51,423.294769,12.7807617
2024-05-29 12:00:46,424.680634,12.7380371
2024-05-29 12:00:41,425.9618,12.7380371
2024-05-29 12:00:36,422.02475,12.7532959
2024-05-29 12:00:31,423.371216,12.7197266
2024-05-29 12:00:26,424.984222,12.7380371
2024-05-29 12:00:21,424.141571,12.7044678
2024-05-29 12:00:16,421.07135,12.67395
2024-05-29 12:00:11,420.0437,12.701416
2024-05-29 12:00:06,425.18103,12.6678467
2024-05-29 12:00:01,419.068085,12.65564
2024-05-29 11:59:56,422.690979,12.65564
2024-05-29 11:59:51,423.980682,12.6403809
2024-05-29 11:59:46,422.8441,12.6586914
2024-05-29 11:59:41,420.75058,12.6434326
2024-05-29 11:59:36,423.714447,12.6342773
2024-05-29 11:59:31,429.760864,12.5732422
2024-05-29 11:59:26,423.8483,12.60376
2024-05-29 11:59:21,423.634552,12.60376
2024-05-29 11:59:16,425.886383,12.5762939
2024-05-29 11:59:11,425.763641,12.5549316
2024-05-29 11:59:06,427.7141,12.55188
2024-05-29 11:59:01,431.46228,12.5762939
2024-05-29 11:58:56,426.873383,12.5732422
2024-05-29 11:58:51,429.443146,12.5579834
2024-05-29 11:58:46,431.9143,12.5579834
2024-05-29 11:58:41,429.4739,12.5366211
2024-05-29 11:58:36,432.240265,12.5183105
2024-05-29 11:58:31,433.42157,12.5396729
2024-05-29 11:58:26,430.134918,12.5366211
2024-05-29 11:58:21,432.73764,12.5396729
2024-05-29 11:58:16,435.000946,12.55188
2024-05-29 11:58:11,437.004028,12.5366211
2024-05-29 11:58:06,440.018524,12.5549316
2024-05-29 11:58:01,439.968,12.5549316
2024-05-29 11:57:56,435.0001,12.5762939
2024-05-29 11:57:51,438.404572,12.5183105
2024-05-29 11:57:46,434.5734,12.5366211
2024-05-29 11:57:41,438.812866,12.5732422
2024-05-29 11:57:36,438.193085,12.5335693
2024-05-29 11:57:31,436.101654,12.5549316
2024-05-29 11:57:26,439.378021,12.5579834
2024-05-29 11:57:21,442.37738,12.5244141
2024-05-29 11:57:16,437.009369,12.5396729
2024-05-29 11:57:11,431.950073,12.5579834
2024-05-29 11:57:06,434.572937,12.5732422
2024-05-29 11:57:01,431.493073,12.60376
2024-05-29 11:56:56,429.726868,12.5579834
2024-05-29 11:56:51,434.9512,12.5579834
2024-05-29 11:56:46,429.699463,12.5305176
2024-05-29 11:56:41,428.1422,12.5213623
2024-05-29 11:56:36,431.9229,12.5305176
2024-05-29 11:56:31,429.858215,12.5244141
2024-05-29 11:56:26,427.014252,12.5396729
2024-05-29 11:56:21,424.941956,12.5366211
2024-05-29 11:56:16,427.951874,12.5366211
2024-05-29 11:56:11,428.084167,12.5549316
2024-05-29 11:56:06,430.724884,12.5579834
2024-05-29 11:56:01,425.5782,12.60376
2024-05-29 11:55:56,424.85614,12.600708
2024-05-29 11:55:51,428.996368,12.57019
2024-05-29 11:55:46,426.928558,12.5579834
2024-05-29 11:55:41,422.806519,12.5976563
2024-05-29 11:55:36,428.755981,12.60376
2024-05-29 11:55:31,425.7457,12.600708
2024-05-29 11:55:26,424.228271,12.6159668
2024-05-29 11:55:21,425.438751,12.6403809
2024-05-29 11:55:16,426.106323,12.6190186
2024-05-29 11:55:11,422.420044,12.6373291
2024-05-29 11:55:06,424.210663,12.65564
2024-05-29 11:55:01,423.2823,12.67395
2024-05-29 11:54:56,426.1485,12.67395
2024-05-29 11:54:51,431.789764,12.6922607
2024-05-29 11:54:46,433.184967,12.7197266
2024-05-29 11:54:41,429.404633,12.7227783
2024-05-29 11:54:36,429.034,12.7319336
2024-05-29 11:54:31,433.873627,12.7380371
2024-05-29 11:54:26,432.743134,12.7380371
2024-05-29 11:54:21,427.1563,12.7563477
2024-05-29 11:54:16,435.5074,12.7807617
2024-05-29 11:54:11,430.413544,12.8143311
2024-05-29 11:54:06,431.764435,12.8173828
2024-05-29 11:54:01,433.302032,12.8387451
2024-05-29 11:53:56,433.1211,12.8326416
2024-05-29 11:53:51,432.549774,12.88147
2024-05-29 11:53:46,434.6475,12.88147
2024-05-29 11:53:41,433.9625,12.8967285
2024-05-29 11:53:36,431.363678,12.8936768
2024-05-29 11:53:31,436.492737,12.9150391
2024-05-29 11:53:26,439.4229,
2024-05-29 11:53:21,433.267639,
2024-05-29 11:53:16,429.14505,
2024-05-29 11:53:11,431.11554,
2024-05-29 11:53:06,432.888733,
2024-05-29 11:53:01,428.077942,
2024-05-29 11:52:56,430.539581,
2024-05-29 11:52:51,432.00943,
2024-05-29 11:52:46,427.957977,
2024-05-29 11:52:41,428.312347,
2024-05-29 11:52:36,428.468475,
2024-05-29 11:52:31,425.2523,
2024-05-29 11:52:26,427.556366,
2024-05-29 11:52:21,425.810364,
2024-05-29 11:52:16,428.329956,
2024-05-29 11:52:11,426.7248,
2024-05-29 11:52:06,428.038879,
2024-05-29 11:52:01,429.110474,
2024-05-29 11:51:56,428.517456,
2024-05-29 11:51:51,424.044983,
2024-05-29 11:51:46,425.1222,
2024-05-29 11:51:41,429.874084,
2024-05-29 11:51:36,427.0826,
2024-05-29 11:51:31,429.436829,
2024-05-29 11:51:26,427.428162,
2024-05-29 11:51:20,425.361664,13.0310059
2024-05-29 11:51:15,424.628021,13.0828857
2024-05-29 11:51:10,426.365662,13.0523682
2024-05-29 11:51:05,432.20224,13.079834
2024-05-29 11:51:00,423.416138,13.0767822
2024-05-29 11:50:55,429.003845,13.079834
2024-05-29 11:50:50,427.2504,13.0523682
2024-05-29 11:50:45,430.356171,13.0432129
2024-05-29 11:50:40,433.7008,13.0462646
2024-05-29 11:50:35,429.4837,13.0279541
2024-05-29 11:50:30,430.631042,13.0493164
2024-05-29 11:50:25,429.38736,13.05542
2024-05-29 11:50:20,427.87674,13.0340576
2024-05-29 11:50:15,428.261536,13.0462646
2024-05-29 11:50:10,428.709351,13.0187988
2024-05-29 11:50:05,428.868042,13.0462646
2024-05-29 11:50:00,433.176331,13.0279541
2024-05-29 11:49:55,430.581116,13.0340576
2024-05-29 11:49:50,434.7113,13.0279541
2024-05-29 11:49:45,436.524048,13.0004883
2024-05-29 11:49:40,434.602448,12.979126
2024-05-29 11:49:35,437.648,13.0126953
2024-05-29 11:48:25,436.917,13.0340576
2024-05-29 11:48:20,435.9157,13.0493164
2024-05-29 11:48:15,431.450134,13.0828857
2024-05-29 11:48:10,432.4131,13.0828857
2024-05-29 11:48:05,429.7789,13.0950928
2024-05-29 11:48:00,430.893677,13.12561
2024-05-29 11:47:55,435.265137,13.1347656
2024-05-29 11:47:50,429.19812,13.1469727
2024-05-29 11:47:45,428.963226,13.1500244
2024-05-29 11:47:40,432.87146,13.1866455
2024-05-29 11:47:35,430.055,13.1896973
2024-05-29 11:47:30,432.4328,13.2171631
2024-05-29 11:47:25,427.0781,13.269043
2024-05-29 11:47:20,428.57785,13.269043
2024-05-29 11:47:15,431.251556,13.2659912
2024-05-29 11:47:10,424.799835,13.3026123
2024-05-29 11:47:05,429.945679,13.3392334
2024-05-29 11:47:00,432.1747,13.3636475
2024-05-29 11:46:55,426.380127,13.3972168
2024-05-29 11:46:50,428.654846,13.3972168
2024-05-29 11:46:45,427.2636,13.4399414
2024-05-29 11:46:40,423.2534,13.4674072
2024-05-29 11:46:35,422.916931,13.4979248
2024-05-29 11:46:30,422.3407,13.4979248
2024-05-29 11:46:25,426.849,13.4979248
2024-05-29 11:46:20,425.92804,13.5345459
2024-05-29 11:46:15,427.48233,13.5223389
2024-05-29 11:46:10,424.6776,13.5009766
2024-05-29 11:46:05,426.232117,13.5192871
2024-05-29 11:46:00,422.105774,13.5131836
2024-05-29 11:45:55,421.592529,13.5223389
2024-05-29 11:45:50,427.008057,13.4979248
2024-05-29 11:45:45,429.132446,13.5192871
2024-05-29 11:45:40,425.2124,13.4979248
2024-05-29 11:45:35,429.464569,13.494873
2024-05-29 11:45:30,429.469666,13.5162354
2024-05-29 11:45:25,428.259,13.494873
2024-05-29 11:45:20,426.432159,13.5131836
2024-05-29 11:45:15,427.17392,13.5192871
2024-05-29 11:45:10,425.304,13.4979248
2024-05-29 11:45:05,431.241547,13.5162354
2024-05-29 11:45:00,431.839935,13.5162354
2024-05-29 11:44:55,424.896027,13.4979248
2024-05-29 11:44:50,424.888733,13.482666
2024-05-29 11:44:45,424.545776,13.5040283
2024-05-29 11:44:40,426.755341,13.5009766
2024-05-29 11:44:35,431.104462,13.5345459
2024-05-29 11:44:30,429.870575,13.5162354
2024-05-29 11:44:25,429.387329,13.5040283
2024-05-29 11:44:20,430.34845,13.5009766
2024-05-29 11:44:15,426.990784,13.4796143
2024-05-29 11:44:10,426.00415,13.482666
2024-05-29 11:44:05,430.0265,13.482666
2024-05-29 11:44:00,431.685577,13.470459
2024-05-29 11:43:55,432.151154,13.4674072
2024-05-29 11:43:50,429.2679,13.43689
2024-05-29 11:43:45,433.887817,13.4399414
2024-05-29 11:43:40,429.343628,13.4155273
2024-05-29 11:43:35,431.092041,13.4185791
2024-05-29 11:43:30,431.359467,13.3911133
2024-05-29 11:43:25,429.6805,13.381958
2024-05-29 11:43:20,434.2915,13.3972168
2024-05-29 11:43:15,435.0109,13.381958
2024-05-29 11:43:10,434.202545,13.3911133
2024-05-29 11:43:05,434.3619,13.40332
2024-05-29 11:43:00,432.5953,13.3636475
2024-05-29 11:42:55,434.5657,13.38501
2024-05-29 11:42:50,439.94043,13.381958
2024-05-29 11:42:45,438.841278,13.38501
2024-05-29 11:42:40,439.100159,13.3972168
2024-05-29 11:42:35,438.376038,13.3605957
2024-05-29 11:42:30,438.039825,13.3789063
2024-05-29 11:42:25,437.3314,13.3392334
2024-05-29 11:42:20,439.233673,13.3636475
2024-05-29 11:42:15,444.41568,13.3361816
2024-05-29 11:42:10,439.1729,13.3605957
2024-05-29 11:42:05,436.968567,13.3666992
2024-05-29 11:42:00,436.741882,13.3666992
2024-05-29 11:41:55,439.1395,13.3361816
2024-05-29 11:41:50,438.112762,13.3666992
2024-05-29 11:41:45,439.682739,13.3636475
2024-05-29 11:41:40,439.171875,13.369751
2024-05-29 11:41:35,435.17746,13.3666992
2024-05-29 11:41:30,433.753723,13.3636475
2024-05-29 11:41:25,433.237366,13.3728027
2024-05-29 11:41:20,435.6695,13.381958
2024-05-29 11:41:15,433.623077,13.3789063
2024-05-29 11:41:10,426.9155,13.35144
2024-05-29 11:41:05,430.6811,13.3636475
2024-05-29 11:41:00,430.3852,13.3666992
2024-05-29 11:40:55,426.1346,13.381958
2024-05-29 11:40:50,426.0719,13.38501
2024-05-29 11:40:45,425.383331,13.38501
2024-05-29 11:40:40,428.947235,13.3636475
2024-05-29 11:40:35,431.426178,13.3666992
2024-05-29 11:40:30,430.11377,13.4002686
2024-05-29 11:40:25,423.898926,13.3636475
2024-05-29 11:40:20,426.215424,13.4063721
2024-05-29 11:40:15,426.118042,13.38501
2024-05-29 11:40:10,424.937164,13.381958
2024-05-29 11:40:05,423.2857,13.4002686
2024-05-29 11:40:00,427.856934,13.4216309
2024-05-29 11:39:55,426.952728,13.381958
2024-05-29 11:39:50,424.6206,13.4185791
2024-05-29 11:39:45,418.4385,13.40332
2024-05-29 11:39:40,419.518677,13.4002686
2024-05-29 11:39:35,423.541565,13.4002686
2024-05-29 11:39:30,423.679749,13.3972168
2024-05-29 11:39:25,421.2893,13.3972168
2024-05-29 11:39:20,423.897339,13.381958
2024-05-29 11:39:15,420.836823,13.38501
2024-05-29 11:39:10,421.0846,13.4002686
2024-05-29 11:39:05,422.454956,13.369751
2024-05-29 11:39:00,425.703278,13.3789063
2024-05-29 11:38:55,424.299133,13.3636475
2024-05-29 11:38:50,415.177643,13.3636475
2024-05-29 11:38:45,415.915161,13.3361816
2024-05-29 11:38:40,421.663361,13.3392334
2024-05-29 11:38:35,421.8045,13.3148193
2024-05-29 11:38:30,424.0135,13.3148193
2024-05-29 11:38:25,425.652161,13.3209229
2024-05-29 11:38:20,425.629333,13.2995605
2024-05-29 11:38:15,423.470581,13.3209229
2024-05-29 11:38:10,420.803467,13.2843018
2024-05-29 11:38:05,425.434143,13.28125
2024-05-29 11:38:00,427.826477,13.269043
2024-05-29 11:37:55,426.1039,13.28125
2024-05-29 11:37:50,429.7879,13.2659912
2024-05-29 11:37:45,429.983643,13.2385254
2024-05-29 11:37:40,433.126,13.2385254
2024-05-29 11:37:35,425.027466,13.2049561
2024-05-29 11:37:30,431.183228,13.2049561
2024-05-29 11:37:25,432.928467,13.180542
2024-05-29 11:37:20,430.0735,13.1835938
2024-05-29 11:37:15,428.739227,13.1530762
2024-05-29 11:37:10,433.174866,13.1439209
2024-05-29 11:37:05,434.874573,13.1347656
2024-05-29 11:37:00,433.9822,13.0981445
2024-05-29 11:36:55,432.200134,13.1225586
2024-05-29 11:36:50,433.401642,13.0889893
2024-05-29 11:36:45,433.7128,13.0828857
2024-05-29 11:36:40,433.192352,13.0371094
2024-05-29 11:36:35,434.335938,13.0157471
2024-05-29 11:36:30,440.443359,13.0157471
2024-05-29 11:36:25,432.3033,13.0126953
2024-05-29 11:36:20,437.417358,12.9852295
2024-05-29 11:36:15,436.0521,12.9760742
2024-05-29 11:36:10,433.726868,12.93335
2024-05-29 11:36:05,437.926819,12.93335
2024-05-29 11:36:00,436.290863,12.9150391
2024-05-29 11:35:55,438.3382,12.88147
2024-05-29 11:35:50,438.5332,12.8509521
2024-05-29 11:35:45,441.1624,12.8509521
2024-05-29 11:35:40,435.977173,12.8387451
2024-05-29 11:35:35,439.238953,12.8173828
2024-05-29 11:35:30,442.1159,12.7990723
2024-05-29 11:35:25,435.9702,12.7990723
2024-05-29 11:35:20,438.961365,12.7990723
2024-05-29 11:35:15,433.4148,12.7807617
2024-05-29 11:35:10,435.454346,12.7807617
2024-05-29 11:35:05,436.516846,12.7349854
2024-05-29 11:35:00,429.014954,12.6983643
2024-05-29 11:34:55,434.3069,12.7227783
2024-05-29 11:34:50,432.259521,12.6983643
2024-05-29 11:34:45,436.2362,12.6953125
2024-05-29 11:34:40,434.235626,12.67395
2024-05-29 11:34:35,433.85907,12.6464844
2024-05-29 11:34:30,427.841583,12.6617432
2024-05-29 11:34:25,429.7621,12.6373291
2024-05-29 11:34:20,427.892944,12.600708
2024-05-29 11:34:15,427.077484,12.60376
2024-05-29 11:34:10,431.2504,12.600708
2024-05-29 11:34:05,429.938,12.6159668
2024-05-29 11:34:00,428.083466,12.5762939
2024-05-29 11:33:55,427.900146,12.57019
2024-05-29 11:33:50,428.181519,12.5579834
2024-05-29 11:33:45,426.5939,12.5610352
2024-05-29 11:33:40,423.2456,12.5183105
2024-05-29 11:33:35,422.1187,12.5579834
2024-05-29 11:33:30,430.113464,12.5183105
2024-05-29 11:33:25,430.01886,12.5213623
2024-05-29 11:33:20,422.762115,12.5213623
2024-05-29 11:33:15,426.3125,12.5213623
2024-05-29 11:33:10,426.6559,12.5396729
2024-05-29 11:33:05,428.1122,12.5335693
2024-05-29 11:33:00,421.703644,12.5335693
2024-05-29 11:32:55,422.2689,12.5030518
2024-05-29 11:32:50,422.6287,12.5183105
2024-05-29 11:32:45,423.306152,12.5244141
2024-05-29 11:32:40,422.737549,12.5183105
2024-05-29 11:32:35,426.680237,12.5396729
2024-05-29 11:32:30,422.891,12.5610352
2024-05-29 11:32:25,422.965973,12.5579834
2024-05-29 11:32:20,428.166351,12.5579834
2024-05-29 11:32:15,429.152618,12.600708
2024-05-29 11:32:10,427.699432,12.5732422
2024-05-29 11:32:05,425.60907,12.6159668
2024-05-29 11:32:00,430.129242,12.6373291
2024-05-29 11:31:55,429.13797,12.6373291
2024-05-29 11:31:50,426.4888,12.6434326
2024-05-29 11:31:45,425.03125,12.6708984
2024-05-29 11:31:40,430.974182,12.67395
2024-05-29 11:31:35,433.886444,12.7380371
2024-05-29 11:31:30,425.510223,12.7166748
2024-05-29 11:31:25,426.205444,12.7532959
2024-05-29 11:31:20,433.4292,12.7197266
2024-05-29 11:31:15,431.015656,12.7563477
2024-05-29 11:31:10,429.0506,12.7319336
2024-05-29 11:31:05,433.305542,12.7593994
2024-05-29 11:31:00,428.838776,12.7166748
2024-05-29 11:30:55,433.8879,12.7166748
2024-05-29 11:30:50,431.8741,12.7563477
2024-05-29 11:30:45,425.990051,12.7197266
2024-05-29 11:30:40,430.454254,12.7227783
2024-05-29 11:30:35,430.871216,12.7349854
2024-05-29 11:30:30,429.108276,12.7197266
2024-05-29 11:30:25,431.910675,12.677002
2024-05-29 11:30:20,430.1202,12.6708984
2024-05-29 11:30:15,424.961517,12.6678467
2024-05-29 11:30:10,432.204559,12.677002
2024-05-29 11:30:05,431.125946,12.6617432
2024-05-29 11:30:00,426.1891,12.6525879
2024-05-29 11:29:55,423.969452,12.6342773
2024-05-29 11:29:50,423.2588,12.600708
2024-05-29 11:29:45,429.019073,12.6190186
2024-05-29 11:29:40,427.06427,12.57019
2024-05-29 11:29:35,428.658081,12.600708
2024-05-29 11:29:30,431.292023,12.5549316
2024-05-29 11:29:25,428.115723,12.5579834
2024-05-29 11:29:20,426.790955,12.5579834
2024-05-29 11:29:15,428.782318,12.5366211
2024-05-29 11:29:10,434.55368,12.5579834
2024-05-29 11:29:05,431.809845,12.5396729
2024-05-29 11:29:00,430.250458,12.5366211
2024-05-29 11:28:55,431.051575,12.5549316
2024-05-29 11:28:50,434.219849,12.5366211
2024-05-29 11:28:45,434.585358,12.5396729
2024-05-29 11:28:40,432.109,12.5579834
2024-05-29 11:28:35,434.9343,12.5366211
2024-05-29 11:28:30,432.8389,12.5579834
2024-05-29 11:28:25,432.03418,12.5305176
2024-05-29 11:28:20,434.4079,12.5549316
2024-05-29 11:28:15,432.6388,12.55188
2024-05-29 11:28:10,433.6502,12.5579834
2024-05-29 11:28:05,436.078125,12.5579834
2024-05-29 11:28:00,435.7132,12.5762939
2024-05-29 11:27:55,436.121429,12.5732422
2024-05-29 11:27:50,438.3073,12.5732422
2024-05-29 11:27:45,433.713776,12.5946045
2024-05-29 11:27:40,435.969879,12.6159668
2024-05-29 11:27:35,440.599182,12.6373291
2024-05-29 11:27:30,440.367035,12.65564
2024-05-29 11:27:25,437.497437,12.6525879
2024-05-29 11:27:20,434.8793,12.67395
2024-05-29 11:27:15,437.6157,12.67395
2024-05-29 11:27:10,437.740021,12.6983643
2024-05-29 11:27:05,435.118561,12.7441406
2024-05-29 11:27:00,432.3378,12.7502441
2024-05-29 11:26:55,436.487823,12.7532959
2024-05-29 11:26:50,439.573059,12.7807617
2024-05-29 11:26:45,434.007843,12.77771
2024-05-29 11:26:40,435.931641,12.8173828
2024-05-29 11:26:35,437.271942,12.8356934
2024-05-29 11:26:30,437.001434,12.8753662
2024-05-29 11:26:25,434.937836,12.8967285
2024-05-29 11:26:20,429.527252,12.9211426
2024-05-29 11:26:15,429.2777,12.9180908
2024-05-29 11:26:10,431.8389,12.9364014
2024-05-29 11:26:05,431.069763,12.9974365
2024-05-29 11:26:00,437.549042,12.9974365
2024-05-29 11:25:55,432.466064,12.9974365
2024-05-29 11:25:50,429.60556,13.0401611
2024-05-29 11:25:45,426.7843,13.0157471
2024-05-29 11:25:40,421.318359,13.05542
2024-05-29 11:25:35,429.331116,13.05542
2024-05-29 11:25:30,424.649719,13.079834
2024-05-29 11:25:25,425.1919,13.0828857
2024-05-29 11:25:20,429.2971,13.1011963
2024-05-29 11:25:15,423.175964,13.1011963
2024-05-29 11:25:10,419.3896,13.0981445
2024-05-29 11:25:05,420.7299,13.0950928
2024-05-29 11:25:00,427.529,13.0828857
2024-05-29 11:24:55,416.693756,13.0981445
2024-05-29 11:24:50,418.5078,13.1011963
2024-05-29 11:24:45,423.1639,13.0981445
2024-05-29 11:24:40,425.1076,13.0981445
2024-05-29 11:24:35,420.2034,13.0950928
2024-05-29 11:24:30,422.228455,13.1195068
2024-05-29 11:24:25,419.1779,13.0950928
2024-05-29 11:24:20,413.789856,13.0981445
2024-05-29 11:24:15,416.330933,13.1134033
2024-05-29 11:24:10,420.960083,13.1225586
2024-05-29 11:24:05,423.5799,13.1195068
2024-05-29 11:24:00,416.391144,13.1225586
2024-05-29 11:23:55,420.195282,13.1378174
2024-05-29 11:23:50,423.824463,13.1347656
2024-05-29 11:23:45,424.437225,13.1408691
