对象名,点名,描述,时间,值
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:55,430.8981
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:50,435.4612
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:45,428.606873
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:40,432.070618
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:35,434.364746
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:30,435.377777
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:25,434.066254
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:20,433.680878
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:15,437.882751
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:10,434.200836
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:05,434.0328
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:45:00,437.2798
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:55,438.900665
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:50,438.473755
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:45,433.8765
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:40,432.66217
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:35,435.82666
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:30,435.961334
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:25,438.4581
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:20,434.143433
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:15,427.6354
